2.09284,0.58756
2.09363,0.44149
2.09442,0.57747
2.09522,0.53732
2.09601,0.37993
2.0968,0.40809
2.09759,0.77214
2.09838,0.55966
2.09917,0.54089
2.09997,0.6009
2.10076,0.5161
2.10155,0.40174
2.10234,0.50323
2.10313,0.72735
2.10393,0.56902
2.10472,0.62576
2.10551,0.59491
2.1063,0.70007
2.10709,0.6473
2.10788,0.54985
2.10868,0.55306
2.10947,0.57135
2.11026,0.48315
2.11105,0.46745
2.11184,0.56668
2.11263,0.62683
2.11343,0.67698
2.11422,0.49232
2.11501,0.43035
2.1158,0.63658
2.11659,0.62573
2.11738,0.48042
2.11818,0.51963
2.11897,0.53385
2.11976,0.62274
2.12055,0.64082
2.12134,0.62286
2.12214,0.67463
2.12293,0.65807
2.12372,0.73426
2.12451,0.9146
2.1253,0.67675
2.12609,0.56091
2.12689,0.71396
2.12768,0.72235
2.12847,0.63699
2.12926,0.61688
2.13005,0.67622
2.13084,0.61691
2.13164,0.59488
2.13243,0.61487
2.13322,0.61448
2.13401,0.66315
2.1348,0.57068
2.13559,0.61353
2.13639,0.66745
2.13718,0.73766
2.13797,0.74843
2.13876,0.58358
2.13955,0.50645
2.14035,0.6029
2.14114,0.68031
2.14193,0.71308
2.14272,0.75335
2.14351,0.79328
2.1443,0.61294
2.1451,0.71184
2.14589,0.70207
2.14668,0.66148
2.14747,0.6855
2.14826,0.56663
2.14905,0.73945
2.14985,0.73829
2.15064,0.6662
2.15143,0.66597
2.15222,0.7414
2.15301,0.56182
2.1538,0.68498
2.1546,0.76589
2.15539,0.72032
2.15618,0.64737
2.15697,0.58749
2.15776,0.81239
2.15855,0.81085
2.15935,0.76557
2.16014,0.76803
2.16093,0.90076
2.16172,0.92975
2.16251,0.90445
2.16331,0.92593
2.1641,0.86445
2.16489,0.77501
2.16568,0.88228
2.16647,1.00289
2.16726,0.82572
2.16806,0.66704
2.16885,0.89947
2.16964,0.91516
2.17043,0.84358
2.17122,0.82246
2.17201,0.87234
2.17281,0.9131
2.1736,0.91205
2.17439,0.7652
2.17518,0.66039
2.17597,0.73536
2.17676,0.72897
2.17756,0.81285
2.17835,0.88598
2.17914,0.92855
2.17993,0.87729
2.18072,0.8433
2.18152,1.15431
2.18231,0.85026
2.1831,0.85181
2.18389,0.9569
2.18468,1.01716
2.18547,1.05992
2.18627,0.8412
2.18706,0.81573
2.18785,0.86809
2.18864,0.95008
2.18943,0.97535
2.19022,0.92754
2.19102,0.90799
2.19181,1.01212
2.1926,1.18356
2.19339,1.13562
