2.74576,0.03554
2.74418,0.03558
2.74261,0.03495
2.74103,0.03654
2.73947,0.03617
2.7379,0.04325
2.73633,0.03591
2.73477,0.03587
2.73321,0.04089
2.73164,0.0409
2.73009,0.03705
2.72853,0.04268
2.72698,0.04376
2.72542,0.03817
2.72387,0.04159
2.72232,0.0427
2.72077,0.04529
2.71923,0.03967
2.71768,0.03954
2.71614,0.04449
2.7146,0.03882
2.71306,0.04126
2.71152,0.04792
2.70999,0.0457
2.70845,0.04323
2.70692,0.05013
2.70539,0.04493
2.70386,0.04983
2.70233,0.05193
2.70081,0.05168
2.69928,0.05403
2.69776,0.04473
2.69624,0.05068
2.69472,0.05144
2.6932,0.05367
2.69169,0.05296
2.69018,0.04906
2.68866,0.06501
2.68715,0.05733
2.68565,0.05529
2.68414,0.06224
2.68264,0.05766
2.68113,0.06769
2.67963,0.06621
2.67813,0.07031
2.67663,0.05977
2.67514,0.0649
2.67364,0.06985
2.67214,0.0668
2.67065,0.07361
2.66916,0.07655
2.66768,0.07449
2.66619,7.53E-02
2.66471,0.08815
2.66322,0.08517
2.66174,0.09117
2.66026,0.0902
2.65878,0.08964
2.65731,0.09119
2.65583,0.10784
2.65435,0.10174
2.65288,0.10653
2.65141,0.10819
2.64995,0.12038
2.64848,0.12895
2.64701,0.12995
2.64555,0.1257
2.64409,0.14763
2.64263,0.15736
2.64117,0.15858
2.63971,0.1577
2.63825,0.16172
2.6368,0.16596
2.63535,0.18281
2.6339,0.19598
2.63245,0.19767
2.631,0.20091
2.62955,0.2159
2.62811,0.20761
2.62667,0.22067
2.62523,0.22683
2.62379,0.24884
2.62235,0.25244
2.62091,0.28543
2.61948,0.27098
2.61804,0.28472
2.61661,0.31141
2.61518,0.31111
2.61375,0.33348
2.61232,0.34521
2.6109,0.35386
2.60948,0.35339
2.60806,0.37366
2.60663,0.38888
2.60521,0.39177
2.60379,0.39984
2.60238,0.43927
2.60097,0.4653
2.59955,0.46348
2.59814,0.4703
2.59673,0.48326
2.59532,0.50346
2.59391,0.51919
2.59251,0.52512
2.5911,0.55414
2.5897,0.57694
2.5883,0.58238
2.5869,0.5829
2.5855,0.60865
2.58411,0.60925
2.58271,0.6246
2.58132,0.65128
2.57993,0.63107
2.57854,0.63905
2.57715,0.65658
2.57576,0.67529
2.57437,0.67554
2.57299,0.70991
2.57161,0.69983
2.57023,0.75694
2.56885,0.74496
2.56746,0.77753
2.56609,0.73608
2.56471,0.77748
2.56334,0.7652
2.56197,0.77358
2.5606,0.76667
2.55922,0.78686
2.55786,0.81869
2.55649,0.82386
2.55513,0.81945
2.55376,0.83136
2.5524,0.82699
2.55104,0.83281
2.54968,0.85572
2.54832,0.85252
2.54696,0.85276
2.54561,0.85092
2.54425,0.88623
2.5429,0.86636
2.54155,0.84364
2.5402,0.9082
2.53886,0.86939
2.5375,0.90815
2.53616,0.93561
2.53482,0.91283
2.53348,0.88877
2.53214,0.94343
