2.88378,0.00746
2.88205,0.00925
2.88031,0.01111
2.87858,0.01554
2.87684,0.01226
2.87512,0.01456
2.87339,0.01024
2.87167,0.01112
2.86995,0.00931
2.86823,0.00905
2.8665,0.01378
2.86479,0.00591
2.86307,0.01308
2.86136,0.01447
2.85965,0.01877
2.85794,0.01259
2.85623,0.01191
2.85453,0.00734
2.85283,0.0137
2.85113,0.01297
2.84943,0.01114
2.84773,0.01309
2.84604,0.00983
2.84435,0.01724
2.84266,0.01312
2.84097,0.00915
2.83929,0.01555
2.8376,0.011
2.83592,0.01443
2.83424,0.0155
2.83256,0.01237
2.83089,0.00616
2.82921,0.01263
2.82754,0.01592
2.82587,0.00894
2.8242,0.01212
2.82254,0.00859
2.82087,0.01209
2.81921,0.01269
2.81755,0.01071
2.81589,0.0152
2.81424,0.01643
2.81258,0.01407
2.81092,0.02004
2.80928,0.00813
2.80763,0.00887
2.80598,0.01586
2.80434,0.01704
2.8027,0.01122
2.80105,0.01429
2.79941,0.01324
2.79778,0.01446
2.79614,0.01915
2.79451,0.02533
2.79287,0.01472
2.79125,0.01593
2.78962,0.0189
2.788,0.01331
2.78637,0.01344
2.78475,0.01534
2.78313,0.01217
2.78151,0.01757
2.7799,0.01565
2.77828,0.01633
2.77667,0.01979
2.77506,0.02623
2.77345,0.02918
2.77184,0.02763
2.77024,0.02526
2.76864,0.0249
2.76704,0.01601
2.76543,0.01624
2.76383,0.02434
2.76224,0.02157
2.76065,0.02636
2.75906,0.02183
2.75747,0.01721
2.75587,0.02577
2.75429,0.01755
2.7527,0.02828
2.75112,0.02434
2.74954,0.02809
2.74797,0.02203
2.74638,0.02425
2.74481,0.02646
2.74324,0.02186
2.74166,0.03072
2.7401,0.0341
2.73852,0.02808
2.73696,0.02271
2.73539,0.02872
2.73383,0.03408
2.73227,0.01729
2.73071,0.02684
2.72915,0.02422
2.72759,0.02887
2.72604,0.03181
2.72449,0.03263
2.72294,0.03649
2.72139,0.04005
2.71984,0.04052
2.7183,0.03615
