2.09284,0.73606
2.09363,0.7355
2.09442,0.5092
2.09521,0.47975
2.09599,0.43178
2.09678,0.36617
2.09757,0.54024
2.09836,0.81927
2.09915,0.45382
2.09994,0.41794
2.10072,0.42308
2.10151,0.52998
2.1023,0.74572
2.10309,0.87622
2.10388,0.57918
2.10467,0.55921
2.10545,0.50926
2.10624,0.47259
2.10703,0.59074
2.10782,0.73182
2.10861,0.5348
2.10939,0.49861
2.11018,0.5143
2.11097,0.5439
2.11176,0.42095
2.11255,0.41514
2.11334,0.72136
2.11412,0.74826
2.11491,0.59691
2.1157,0.60315
2.11649,0.57531
2.11728,0.62211
2.11807,0.70998
2.11885,0.57311
2.11964,0.81561
2.12043,0.47507
2.12122,0.50345
2.12201,0.65386
2.12279,0.68522
2.12358,0.65463
2.12437,0.91641
2.12516,0.76799
2.12595,0.63273
2.12674,0.51573
2.12752,0.46539
2.12831,0.55291
2.1291,0.58382
2.12989,0.90031
2.13068,0.76886
2.13147,0.6512
2.13225,0.70791
2.13304,0.72781
2.13383,0.78391
2.13462,0.95351
2.13541,0.93041
2.1362,0.88059
2.13698,0.80377
2.13777,0.48808
2.13856,0.79178
2.13935,0.76135
2.14014,0.85942
2.14092,0.95124
2.14171,0.89533
2.1425,0.90422
2.14329,0.56979
2.14408,0.84662
2.14487,0.86486
2.14565,0.73023
2.14644,0.99226
2.14723,0.86685
2.14802,0.7808
2.14881,0.73502
2.1496,0.68167
2.15038,0.63759
2.15117,0.7508
2.15196,0.51655
2.15275,0.46397
2.15354,0.69666
2.15433,0.92901
2.15511,0.7074
2.1559,0.78923
2.15669,0.99645
2.15748,1.10305
2.15827,1.10381
2.15905,1.03731
2.15984,0.80066
2.16063,0.90284
2.16142,0.82116
2.16221,0.82497
2.163,1.02544
2.16378,0.87206
2.16457,0.81567
2.16536,0.83866
2.16615,0.77952
2.16694,0.64591
2.16773,0.74689
2.16851,0.68294
2.1693,1.04233
2.17009,1.23423
2.17088,1.01459
2.17167,0.69682
2.17246,1.06063
2.17324,0.90342
2.17403,0.85399
2.17482,1.07397
2.17561,0.96524
2.1764,1.24039
2.17718,1.24626
2.17797,1.21735
2.17876,1.259
2.17955,1.15265
2.18034,1.10641
2.18113,0.96417
2.18191,1.05949
2.1827,1.42065
2.18349,0.89463
2.18428,0.92378
2.18507,0.99538
2.18586,1.03134
2.18664,1.06171
2.18743,1.37256
2.18822,1.02534
2.18901,0.97268
2.1898,1.11755
2.19059,0.81817
2.19137,1.01868
2.19216,0.94238
2.19295,0.84933
2.19374,0.92893
2.19453,1.32344
2.19531,1.00159
2.1961,1.00349
2.19689,1.26052
2.19768,1.50634
2.19847,1.06951
2.19926,1.1849
2.20004,1.28606
2.20083,1.1924
2.20162,0.98035
2.20241,1.03172
2.2032,1.13372
2.20399,1.26026
2.20477,1.37997
2.20556,1.27471
2.20635,1.18899
2.20714,1.1906
2.20793,1.19973
2.20872,0.90703
2.2095,0.81943
2.21029,0.80609
2.21108,0.96701
2.21187,1.40436
2.21266,0.97136
2.21344,1.27062
2.21423,1.53252
2.21502,1.38756
2.21581,1.34801
2.2166,1.34385
2.21739,1.44008
2.21817,1.48406
2.21896,1.0423
2.21975,0.9793
2.22054,1.44346
2.22133,1.89058
2.22212,1.54438
2.2229,1.22365
2.22369,1.34229
2.22448,1.62684
2.22527,1.80313
2.22606,1.25158
2.22685,1.27242
2.22763,1.44853
2.22842,1.54028
2.22921,1.42335
2.23,1.24581
2.23079,1.36653
2.23157,1.70874
2.23236,1.40547
2.23315,1.57719
2.23394,1.52822
2.23473,1.28125
2.23552,1.44972
2.2363,1.44937
2.23709,1.54338
2.23788,1.64084
2.23867,1.36748
2.23946,1.34282
2.24025,1.38801
2.24103,1.52025
2.24182,1.84876
2.24261,1.70338
2.2434,1.71099
2.24419,1.7784
2.24498,1.47541
2.24576,1.91303
2.24655,2.03735
2.24734,1.84699
2.24813,1.71203
2.24892,1.79408
2.2497,1.92399
2.25049,1.94462
2.25128,1.43331
2.25207,1.7019
2.25286,1.81699
2.25365,1.65409
2.25443,1.55776
2.25522,1.61555
2.25601,1.74906
2.2568,1.8742
2.25759,1.56357
2.25838,1.59055
2.25916,1.64091
2.25995,1.57247
2.26074,1.52501
2.26153,1.73009
2.26232,1.8889
2.2631,1.74744
2.26389,1.72129
2.26468,1.70567
2.26547,1.8107
2.26626,2.23007
2.26705,2.08815
2.26783,1.90726
2.26862,1.76549
2.26941,1.7346
2.2702,1.6534
2.27099,1.76319
2.27178,2.06073
2.27256,1.67293
2.27335,1.60803
2.27414,1.70614
2.27493,1.86295
2.27572,2.03502
2.27651,2.17887
2.27729,2.23396
2.27808,2.04749
2.27887,2.01359
2.27966,1.92186
2.28045,1.73725
2.28123,1.59554
2.28202,1.97972
2.28281,2.24251
2.2836,1.82939
2.28439,1.79609
2.28518,2.06521
2.28596,2.39349
2.28675,1.98151
2.28754,2.19615
2.28833,2.25883
2.28912,1.86811
2.28991,1.8075
2.29069,1.81761
2.29148,1.86607
2.29227,1.90401
2.29306,1.97191
2.29385,1.92559
2.29464,1.75608
2.29542,2.00053
2.29621,2.10363
2.297,2.14253
2.29779,2.20766
2.29858,2.22189
2.29936,2.19392
2.30015,2.12655
2.30094,2.06877
2.30173,1.91177
2.30252,1.86846
2.30331,2.32311
2.30409,2.26188
2.30488,2.00735
2.30567,1.64281
2.30646,1.8254
2.30725,1.92394
2.30804,2.03681
2.30882,2.40871
2.30961,2.34055
2.3104,2.14288
2.31119,1.92074
2.31198,2.09659
2.31277,2.05932
2.31355,1.87799
2.31434,2.03961
2.31513,2.00113
2.31592,1.88722
2.31671,1.79254
2.31749,2.18069
2.31828,2.32929
2.31907,2.0686
2.31986,1.95082
2.32065,1.95791
2.32144,2.02847
2.32222,1.96916
2.32301,1.72521
2.3238,1.65145
2.32459,2.15073
2.32538,2.16545
2.32617,2.25596
2.32695,2.54695
2.32774,1.955
2.32853,2.06192
2.32932,2.61483
2.33011,2.42183
2.3309,2.1738
2.33168,1.97903
2.33247,2.03263
2.33326,2.33674
2.33405,2.34943
2.33484,1.7269
2.33562,1.97405
2.33641,2.29385
2.3372,2.58722
2.33799,2.34265
2.33878,2.18436
2.33957,2.1097
2.34035,2.16914
2.34114,1.98161
2.34193,1.79232
2.34272,2.0599
2.34351,1.71504
2.3443,1.53901
2.34508,2.2161
2.34587,2.32564
2.34666,2.26206
2.34745,2.09
2.34824,1.95514
2.34903,1.94353
2.34981,2.07301
2.3506,2.5222
2.35139,2.50726
2.35218,2.10569
2.35297,1.97635
2.35375,1.98637
2.35454,2.10998
2.35533,2.37902
2.35612,2.23292
2.35691,1.99386
2.3577,2.28796
2.35848,2.3724
2.35927,2.40707
2.36006,2.54893
2.36085,2.14997
2.36164,1.87012
2.36243,2.3136
2.36321,2.24267
2.364,2.15403
2.36479,2.28891
2.36558,2.35788
2.36637,2.34375
2.36716,2.204
2.36794,2.05456
2.36873,2.0173
2.36952,2.16147
2.37031,1.96796
2.3711,1.89074
2.37188,2.03667
2.37267,2.3303
2.37346,2.3834
2.37425,2.09741
2.37504,2.23043
2.37583,2.47643
2.37661,2.82778
2.3774,2.73251
2.37819,2.59517
2.37898,2.44161
2.37977,2.34414
2.38056,2.33767
2.38134,2.44455
2.38213,2.46172
2.38292,2.58097
2.38371,2.84375
2.3845,2.55496
2.38529,2.28105
2.38607,2.0894
2.38686,2.04565
2.38765,2.07105
2.38844,2.17997
2.38923,2.62544
2.39001,2.82713
2.3908,2.54401
2.39159,2.54667
2.39238,2.38447
