2.09559,0.43612
2.09639,0.45764
2.09718,0.50558
2.09797,0.47772
2.09876,0.45841
2.09956,0.4781
2.10035,0.44921
2.10114,0.25557
2.10193,0.45394
2.10272,0.46048
2.10352,0.42511
2.10431,0.46175
2.1051,0.52134
2.10589,0.51553
2.10669,0.55003
2.10748,0.46582
2.10827,0.55769
2.10906,0.45271
2.10986,0.43188
2.11065,0.55318
2.11144,0.57398
2.11223,0.46784
2.11303,0.39384
2.11382,0.45442
2.11461,0.53484
2.1154,0.60387
2.1162,0.65595
2.11699,0.66458
2.11778,0.54199
2.11857,0.54429
2.11937,0.50887
2.12016,0.50512
2.12095,0.51843
2.12174,0.47623
2.12254,0.39778
2.12333,0.74762
2.12412,0.7219
2.12491,0.54451
2.12571,0.48092
2.1265,0.60786
2.12729,0.64442
2.12808,0.46453
2.12888,0.47198
2.12967,0.50765
2.13046,0.45475
2.13125,0.38277
2.13205,0.57524
2.13284,0.55405
2.13363,0.57952
2.13442,0.60498
2.13522,0.54039
2.13601,0.47385
2.1368,0.72559
2.13759,0.5834
2.13839,0.517
2.13918,0.57818
2.13997,0.71558
2.14076,0.79766
2.14156,0.62708
2.14235,0.53367
2.14314,0.53042
2.14393,0.59298
2.14473,0.65706
2.14552,0.64898
2.14631,0.51869
2.1471,0.73789
2.1479,0.82226
2.14869,0.7534
2.14948,0.65134
2.15027,0.67627
2.15106,0.50424
2.15186,0.54578
2.15265,0.66976
2.15344,0.77372
2.15423,0.80152
2.15503,0.79727
2.15582,0.74844
2.15661,0.79659
2.1574,0.77283
2.1582,0.69511
2.15899,0.75157
2.15978,0.8596
2.16057,0.65667
2.16137,0.54992
2.16216,0.64161
2.16295,0.8416
2.16374,0.75055
2.16454,0.88792
2.16533,0.94756
2.16612,0.95347
2.16691,0.94267
2.16771,0.83612
2.1685,0.61053
2.16929,0.62468
2.17008,0.72693
2.17088,0.73749
2.17167,0.49656
2.17246,0.58697
2.17325,0.62215
2.17405,0.82424
2.17484,1.08456
2.17563,0.87661
